Mês,Dia,mean,max,Ano
Set.,9,0.0,0.0,1997
Set.,10,0.0,0.0,1997
Set.,11,0.0,0.0,1997
Set.,12,0.0,0.0,1997
Set.,13,0.0,0.0,1997
Set.,14,0.0,0.0,1997
Set.,15,0.0,0.0,1997
Set.,16,0.0,0.0,1997
Set.,17,0.0,0.0,1997
Set.,18,0.0,0.0,1997
Set.,19,0.0,0.0,1997
Set.,20,0.008333333333333333,0.1,1997
Set.,21,0.0,0.0,1997
Set.,22,0.0,0.0,1997
Set.,23,0.0,0.0,1997
Set.,24,0.0,0.0,1997
Set.,25,0.0,0.0,1997
Set.,26,0.0,0.0,1997
Set.,27,0.0,0.0,1997
Set.,28,0.0,0.0,1997
Set.,29,0.0,0.0,1997
Set.,30,0.0,0.0,1997
Out.,1,0.0,0.0,1997
Out.,2,0.0,0.0,1997
Out.,3,0.0,0.0,1997
Out.,4,0.0,0.0,1997
Out.,5,0.0,0.0,1997
Out.,6,0.0,0.0,1997
Out.,7,0.0,0.0,1997
Out.,8,0.0,0.0,1997
Out.,9,0.0,0.0,1997
Out.,10,0.06666666666666667,0.8,1997
Out.,11,0.0,0.0,1997
Out.,12,0.0,0.0,1997
Out.,13,0.0,0.0,1997
Out.,14,0.0,0.0,1997
Out.,15,0.0,0.0,1997
Out.,16,0.0,0.0,1997
Out.,17,0.0,0.0,1997
Out.,18,0.0,0.0,1997
Out.,19,0.0,0.0,1997
Out.,20,0.0,0.0,1997
Out.,21,0.0,0.0,1997
Out.,22,0.0,0.0,1997
Out.,23,0.0,0.0,1997
Out.,24,0.0,0.0,1997
Out.,25,0.0,0.0,1997
Out.,26,0.0,0.0,1997
Out.,27,0.0,0.0,1997
Out.,28,0.0,0.0,1997
Out.,29,0.0,0.0,1997
Out.,30,0.0,0.0,1997
Out.,31,0.0,0.0,1997
Nov.,1,0.0,0.0,1997
Nov.,2,0.0,0.0,1997
Nov.,3,0.06666666666666667,0.8,1997
Nov.,4,0.0,0.0,1997
Nov.,5,0.0,0.0,1997
Nov.,6,0.0,0.0,1997
Nov.,7,0.0,0.0,1997
Nov.,8,0.0,0.0,1997
Nov.,9,0.0,0.0,1997
Nov.,10,0.0,0.0,1997
Nov.,11,0.0,0.0,1997
Nov.,12,0.06666666666666667,0.8,1997
Nov.,13,0.45,5.4,1997
Nov.,14,0.0,0.0,1997
Nov.,15,0.0,0.0,1997
Nov.,16,0.0,0.0,1997
Nov.,17,0.31666666666666665,3.8,1997
Nov.,18,5.483333333333333,33.0,1997
Nov.,19,0.0,0.0,1997
Nov.,20,0.0,0.0,1997
Nov.,21,0.06666666666666667,0.8,1997
Nov.,22,0.0,0.0,1997
Nov.,23,0.0,0.0,1997
Nov.,24,0.0,0.0,1997
Nov.,25,0.0,0.0,1997
Nov.,26,0.0,0.0,1997
Nov.,27,0.0,0.0,1997
Nov.,28,0.0,0.0,1997
Nov.,29,0.0,0.0,1997
Nov.,30,0.0,0.0,1997
Dez.,1,0.0,0.0,1997
Dez.,2,0.08333333333333333,1.0,1997
Dez.,3,0.0,0.0,1997
Dez.,4,0.0,0.0,1997
Dez.,5,0.0,0.0,1997
Dez.,6,0.0,0.0,1997
Dez.,7,0.0,0.0,1997
Dez.,8,0.0,0.0,1997
Dez.,9,0.0,0.0,1997
Dez.,10,0.0,0.0,1997
Dez.,11,0.0,0.0,1997
Dez.,12,0.0,0.0,1997
Dez.,13,0.0,0.0,1997
Dez.,14,0.0,0.0,1997
Dez.,15,0.06666666666666667,0.4,1997
Dez.,16,0.041666666666666664,0.5,1997
Dez.,17,0.0,0.0,1997
Dez.,18,0.008333333333333333,0.1,1997
Dez.,19,0.0,0.0,1997
Dez.,20,1.2166666666666668,6.0,1997
Dez.,21,5.583333333333333,34.0,1997
Dez.,22,2.4333333333333336,23.8,1997
Dez.,23,0.3666666666666667,2.4,1997
Dez.,24,1.7666666666666666,9.0,1997
Dez.,25,0.8416666666666667,7.8,1997
Dez.,26,0.0,0.0,1997
Dez.,27,0.0,0.0,1997
Dez.,28,0.016666666666666666,0.2,1997
Dez.,29,0.0,0.0,1997
Dez.,30,0.0,0.0,1997
Dez.,31,0.0,0.0,1997
Jan.,1,0.03333333333333333,0.4,1998
Jan.,2,0.25833333333333336,1.6,1998
Jan.,3,0.18333333333333335,1.1,1998
Jan.,4,0.25833333333333336,1.5,1998
Jan.,5,0.0,0.0,1998
Jan.,6,0.0,0.0,1998
Jan.,7,0.0,0.0,1998
Jan.,8,0.0,0.0,1998
Jan.,9,0.0,0.0,1998
Jan.,10,0.26666666666666666,2.0,1998
Jan.,11,12.983333333333334,72.0,1998
Jan.,12,3.025,35.0,1998
Jan.,13,0.0,0.0,1998
Jan.,14,1.025,9.2,1998
Jan.,15,1.2833333333333332,6.8,1998
Jan.,16,0.6833333333333332,5.0,1998
Jan.,17,0.8333333333333334,6.0,1998
Jan.,18,0.26666666666666666,3.0,1998
Jan.,19,2.4166666666666665,14.2,1998
Jan.,20,2.0666666666666664,15.0,1998
Jan.,21,10.608333333333333,40.0,1998
Jan.,22,2.7916666666666665,18.0,1998
Jan.,23,0.5,2.3,1998
Jan.,24,0.0,0.0,1998
Jan.,25,3.133333333333333,11.2,1998
Jan.,26,2.766666666666667,13.0,1998
Jan.,27,3.266666666666667,10.8,1998
Jan.,28,11.291666666666666,34.2,1998
Jan.,29,4.75,17.0,1998
Jan.,30,7.233333333333333,31.2,1998
Jan.,31,0.3666666666666667,2.6,1998
Fev.,1,1.2916666666666667,6.0,1998
Fev.,2,2.841666666666667,27.0,1998
Fev.,3,7.6499999999999995,30.0,1998
Fev.,4,7.508333333333333,48.6,1998
Fev.,5,1.75,12.0,1998
Fev.,6,0.0,0.0,1998
Fev.,7,0.125,1.0,1998
Fev.,8,0.05833333333333333,0.5,1998
Fev.,9,0.0,0.0,1998
Fev.,10,0.0,0.0,1998
Fev.,11,0.0,0.0,1998
Fev.,12,0.0,0.0,1998
Fev.,13,0.0,0.0,1998
Fev.,14,0.041666666666666664,0.5,1998
Fev.,15,0.31666666666666665,3.8,1998
Fev.,16,0.25,3.0,1998
Fev.,17,0.024999999999999998,0.3,1998
Fev.,18,3.158333333333333,10.8,1998
Fev.,19,0.4916666666666667,3.0,1998
Fev.,20,0.0,0.0,1998
Fev.,21,0.05000000000000001,0.4,1998
Fev.,22,0.0,0.0,1998
Fev.,23,0.0,0.0,1998
Fev.,24,0.19166666666666665,1.8,1998
Fev.,25,0.0,0.0,1998
Fev.,26,0.0,0.0,1998
Fev.,27,0.2833333333333334,1.6,1998
Fev.,28,1.2916666666666667,6.8,1998
Mar.,1,6.216666666666666,39.0,1998
Mar.,2,0.48333333333333334,2.2,1998
Mar.,3,2.6583333333333337,8.8,1998
Mar.,4,3.15,15.2,1998
Mar.,5,2.733333333333333,19.2,1998
Mar.,6,0.31666666666666665,1.8,1998
Mar.,7,0.4833333333333334,4.0,1998
Mar.,8,2.2666666666666666,13.8,1998
Mar.,9,1.45,14.2,1998
Mar.,10,24.40833333333333,71.0,1998
Mar.,11,1.8916666666666668,8.4,1998
Mar.,12,0.5333333333333333,5.0,1998
Mar.,13,1.1833333333333333,10.6,1998
Mar.,14,2.191666666666667,15.0,1998
Mar.,15,0.0,0.0,1998
Mar.,16,1.5249999999999997,6.1,1998
Mar.,17,1.883333333333333,11.7,1998
Mar.,18,0.7749999999999999,3.6,1998
Mar.,19,3.1166666666666667,13.6,1998
Mar.,20,1.0333333333333334,10.4,1998
Mar.,21,5.791666666666667,18.0,1998
Mar.,22,11.108333333333334,41.1,1998
Mar.,23,37.333333333333336,143.0,1998
Mar.,24,4.7,19.0,1998
Mar.,25,0.0,0.0,1998
Mar.,26,0.21666666666666667,2.4,1998
Mar.,27,0.0,0.0,1998
Mar.,28,7.358333333333333,24.0,1998
Mar.,29,4.333333333333333,19.2,1998
Mar.,30,0.775,9.0,1998
Mar.,31,15.85,86.0,1998
Abr.,1,5.766666666666667,21.0,1998
Abr.,2,3.1166666666666667,19.2,1998
Abr.,3,6.958333333333333,32.0,1998
Abr.,4,0.9833333333333334,5.4,1998
Abr.,5,0.3833333333333333,4.6,1998
Abr.,6,0.46666666666666673,5.2,1998
Abr.,7,0.0,0.0,1998
Abr.,8,0.0,0.0,1998
Abr.,9,0.9500000000000001,7.8,1998
Abr.,10,0.5,6.0,1998
Abr.,11,0.5,6.0,1998
Abr.,12,4.35,38.0,1998
Abr.,13,4.866666666666666,17.0,1998
Abr.,14,3.5583333333333336,19.0,1998
Abr.,15,1.7666666666666666,17.4,1998
Abr.,16,0.08333333333333333,1.0,1998
Abr.,17,2.75,31.4,1998
Abr.,18,1.925,10.0,1998
Abr.,19,2.408333333333333,13.1,1998
Abr.,20,0.0,0.0,1998
Abr.,21,0.0,0.0,1998
Abr.,22,0.4166666666666667,3.0,1998
Abr.,23,0.0,0.0,1998
Abr.,24,0.5833333333333334,5.0,1998
Abr.,25,0.20833333333333334,2.5,1998
Abr.,26,0.43333333333333335,2.6,1998
Abr.,27,0.5333333333333333,3.4,1998
Abr.,28,10.450000000000001,48.4,1998
Abr.,29,2.6999999999999997,15.2,1998
Abr.,30,2.216666666666667,13.2,1998
Mai.,1,0.0,0.0,1998
Mai.,2,3.141666666666667,36.0,1998
Mai.,3,2.025,12.0,1998
Mai.,4,0.5166666666666667,3.2,1998
Mai.,5,0.03333333333333333,0.4,1998
Mai.,6,0.0,0.0,1998
Mai.,7,1.325,9.7,1998
Mai.,8,2.45,17.0,1998
Mai.,9,6.433333333333334,33.2,1998
Mai.,10,0.08333333333333333,1.0,1998
Mai.,11,3.9333333333333336,19.7,1998
Mai.,12,0.0,0.0,1998
Mai.,13,0.0,0.0,1998
Mai.,14,0.0,0.0,1998
Mai.,15,0.0,0.0,1998
Mai.,16,0.20833333333333334,1.5,1998
Mai.,17,0.0,0.0,1998
Mai.,18,1.0,12.0,1998
Mai.,19,2.591666666666667,15.8,1998
Mai.,20,0.0,0.0,1998
Mai.,21,0.0,0.0,1998
Mai.,22,0.3416666666666666,3.3,1998
Mai.,23,2.016666666666666,11.2,1998
Mai.,24,0.0,0.0,1998
Mai.,25,0.0,0.0,1998
Mai.,26,0.0,0.0,1998
Mai.,27,0.0,0.0,1998
Mai.,28,1.1583333333333334,6.5,1998
Mai.,29,0.125,1.2,1998
Mai.,30,0.0,0.0,1998
Mai.,31,0.0,0.0,1998
Jun.,1,0.0,0.0,1998
Jun.,2,0.0,0.0,1998
Jun.,3,0.0,0.0,1998
Jun.,4,0.0,0.0,1998
Jun.,5,0.4166666666666667,2.1,1998
Jun.,6,0.0,0.0,1998
Jun.,7,0.0,0.0,1998
Jun.,8,0.0,0.0,1998
Jun.,9,0.0,0.0,1998
Jun.,10,0.13333333333333333,0.9,1998
Jun.,11,0.0,0.0,1998
Jun.,12,0.3666666666666667,4.4,1998
Jun.,13,2.966666666666667,14.8,1998
Jun.,14,1.0166666666666666,3.5,1998
Jun.,15,0.7916666666666666,9.5,1998
Jun.,16,4.683333333333333,18.4,1998
Jun.,17,0.25833333333333336,3.1,1998
Jun.,18,1.175,10.0,1998
Jun.,19,0.09166666666666667,1.1,1998
Jun.,20,2.35,14.6,1998
Jun.,21,1.5416666666666667,14.5,1998
Jun.,22,0.0,0.0,1998
Jun.,23,0.0,0.0,1998
Jun.,24,0.7916666666666666,7.5,1998
Jun.,25,0.8666666666666666,5.8,1998
Jun.,26,1.9583333333333333,12.6,1998
Jun.,27,2.591666666666667,16.3,1998
Jun.,28,0.0,0.0,1998
Jun.,29,0.0,0.0,1998
Jun.,30,0.0,0.0,1998
Jul.,1,0.0,0.0,1998
Jul.,2,0.0,0.0,1998
Jul.,3,0.0,0.0,1998
Jul.,4,0.0,0.0,1998
Jul.,5,0.0,0.0,1998
Jul.,6,0.0,0.0,1998
Jul.,7,0.0,0.0,1998
Jul.,8,0.0,0.0,1998
Jul.,9,0.11666666666666665,1.4,1998
Jul.,10,0.016666666666666666,0.2,1998
Jul.,11,0.6583333333333333,5.0,1998
Jul.,12,0.0,0.0,1998
Jul.,13,0.0,0.0,1998
Jul.,14,0.049999999999999996,0.6,1998
Jul.,15,0.05833333333333333,0.7,1998
Jul.,16,0.0,0.0,1998
Jul.,17,0.25,3.0,1998
Jul.,18,0.0,0.0,1998
Jul.,19,0.5583333333333333,3.2,1998
Jul.,20,0.8249999999999998,5.6,1998
Jul.,21,0.0,0.0,1998
Jul.,22,0.0,0.0,1998
Jul.,23,0.0,0.0,1998
Jul.,24,0.0,0.0,1998
Jul.,25,0.0,0.0,1998
Jul.,26,0.0,0.0,1998
Jul.,27,0.0,0.0,1998
Jul.,28,0.0,0.0,1998
Jul.,29,0.0,0.0,1998
Jul.,30,1.5333333333333332,9.9,1998
Jul.,31,1.6416666666666666,10.7,1998
Ago.,1,0.0,0.0,1998
Ago.,2,0.0,0.0,1998
Ago.,3,0.0,0.0,1998
Ago.,4,0.0,0.0,1998
Ago.,5,0.0,0.0,1998
Ago.,6,0.0,0.0,1998
Ago.,7,0.0,0.0,1998
Ago.,8,0.0,0.0,1998
Ago.,9,0.0,0.0,1998
Ago.,10,0.0,0.0,1998
Ago.,11,0.0,0.0,1998
Ago.,12,0.0,0.0,1998
Ago.,13,0.09999999999999999,1.2,1998
Ago.,14,1.0166666666666666,6.6,1998
Ago.,15,0.016666666666666666,0.2,1998
Ago.,16,0.19999999999999998,2.4,1998
Ago.,17,0.0,0.0,1998
Ago.,18,0.0,0.0,1998
Ago.,19,0.0,0.0,1998
Ago.,20,0.0,0.0,1998
Ago.,21,0.0,0.0,1998
Ago.,22,0.0,0.0,1998
Ago.,23,0.0,0.0,1998
Ago.,24,0.0,0.0,1998
Ago.,25,0.8333333333333334,10.0,1998
Ago.,26,0.0,0.0,1998
Ago.,27,0.0,0.0,1998
Ago.,28,0.0,0.0,1998
Ago.,29,0.0,0.0,1998
Ago.,30,0.05833333333333333,0.7,1998
Ago.,31,0.0,0.0,1998
Set.,1,0.0,0.0,1998
Set.,2,0.15833333333333333,1.9,1998
Set.,3,0.0,0.0,1998
Set.,4,0.0,0.0,1998
Set.,5,0.21666666666666667,2.6,1998
Set.,6,0.0,0.0,1998
Set.,7,0.0,0.0,1998
Set.,8,0.0,0.0,1998
Set.,9,0.0,0.0,1998
Set.,10,0.0,0.0,1998
Set.,11,0.0,0.0,1998
Set.,12,0.0,0.0,1998
Set.,13,0.0,0.0,1998
Set.,14,0.0,0.0,1998
Set.,15,0.075,0.9,1998
Set.,16,0.0,0.0,1998
Set.,17,0.0,0.0,1998
Set.,18,0.0,0.0,1998
Set.,19,0.15833333333333333,1.9,1998
Set.,20,0.0,0.0,1998
Set.,21,0.0,0.0,1998
Set.,22,0.0,0.0,1998
Set.,23,0.0,0.0,1998
Set.,24,0.0,0.0,1998
Set.,25,0.0,0.0,1998
Set.,26,0.0,0.0,1998
Set.,27,0.0,0.0,1998
Set.,28,0.0,0.0,1998
Set.,29,0.0,0.0,1998
Set.,30,0.0,0.0,1998
Out.,1,0.0,0.0,1998
Out.,2,0.0,0.0,1998
Out.,3,0.525,3.3,1998
Out.,4,0.125,1.5,1998
Out.,5,0.0,0.0,1998
Out.,6,0.0,0.0,1998
Out.,7,0.0,0.0,1998
Out.,8,0.4166666666666667,3.0,1998
Out.,9,0.08333333333333333,0.8,1998
Out.,10,0.0,0.0,1998
Out.,11,0.0,0.0,1998
Out.,12,0.0,0.0,1998
Out.,13,0.0,0.0,1998
Out.,14,0.0,0.0,1998
Out.,15,0.0,0.0,1998
Out.,16,0.13333333333333333,1.3,1998
Out.,17,0.024999999999999998,0.3,1998
Out.,18,0.0,0.0,1998
Out.,19,0.0,0.0,1998
Out.,20,0.0,0.0,1998
Out.,21,0.06666666666666667,0.5,1998
Out.,22,0.0,0.0,1998
Out.,23,0.09999999999999999,1.2,1998
Out.,24,0.0,0.0,1998
Out.,25,0.17500000000000002,1.5,1998
Out.,26,0.0,0.0,1998
Out.,27,0.19999999999999998,2.4,1998
Out.,28,0.0,0.0,1998
Out.,29,0.0,0.0,1998
Out.,30,0.5583333333333335,4.4,1998
Out.,31,0.0,0.0,1998
Nov.,1,0.0,0.0,1998
Nov.,2,0.0,0.0,1998
Nov.,3,0.0,0.0,1998
Nov.,4,0.0,0.0,1998
Nov.,5,0.0,0.0,1998
Nov.,6,0.0,0.0,1998
Nov.,7,0.0,0.0,1998
Nov.,8,0.0,0.0,1998
Nov.,9,0.016666666666666666,0.2,1998
Nov.,10,0.0,0.0,1998
Nov.,11,0.0,0.0,1998
Nov.,12,0.0,0.0,1998
Nov.,13,0.0,0.0,1998
Nov.,14,0.0,0.0,1998
Nov.,15,0.0,0.0,1998
Nov.,16,0.0,0.0,1998
Nov.,17,0.0,0.0,1998
Nov.,18,0.0,0.0,1998
Nov.,19,0.0,0.0,1998
Nov.,20,0.0,0.0,1998
Nov.,21,0.3333333333333333,3.6,1998
Nov.,22,0.016666666666666666,0.2,1998
Nov.,23,0.0,0.0,1998
Nov.,24,0.041666666666666664,0.5,1998
Nov.,25,0.11666666666666665,1.4,1998
Nov.,26,1.1166666666666667,12.0,1998
Nov.,27,0.35000000000000003,3.0,1998
Nov.,28,0.0,0.0,1998
Nov.,29,0.0,0.0,1998
Nov.,30,0.0,0.0,1998
Dez.,1,0.0,0.0,1998
Dez.,2,0.0,0.0,1998
Dez.,3,0.0,0.0,1998
Dez.,4,0.0,0.0,1998
Dez.,5,0.10833333333333334,1.3,1998
Dez.,6,0.0,0.0,1998
Dez.,7,0.0,0.0,1998
Dez.,8,0.0,0.0,1998
Dez.,9,0.0,0.0,1998
Dez.,10,0.0,0.0,1998
Dez.,11,0.0,0.0,1998
Dez.,12,0.016666666666666666,0.2,1998
Dez.,13,0.0,0.0,1998
Dez.,14,0.0,0.0,1998
Dez.,15,0.16666666666666666,1.8,1998
Dez.,16,0.6333333333333334,5.0,1998
Dez.,17,0.6666666666666666,5.0,1998
Dez.,18,0.016666666666666666,0.2,1998
Dez.,19,0.0,0.0,1998
Dez.,20,0.0,0.0,1998
Dez.,21,0.09166666666666667,1.1,1998
Dez.,22,0.20833333333333334,2.5,1998
Dez.,23,0.45,5.4,1998
Dez.,24,0.0,0.0,1998
Dez.,25,0.30833333333333335,3.7,1998
Dez.,26,0.39999999999999997,3.8,1998
Dez.,27,0.8833333333333333,8.0,1998
Dez.,28,0.5166666666666667,5.0,1998
Dez.,29,1.6583333333333332,12.6,1998
Dez.,30,1.8083333333333336,9.6,1998
Dez.,31,0.016666666666666666,0.2,1998
Jan.,1,0.0,0.0,1999
Jan.,2,0.0,0.0,1999
Jan.,3,0.0,0.0,1999
Jan.,4,0.0,0.0,1999
Jan.,5,0.0,0.0,1999
Jan.,6,0.0,0.0,1999
Jan.,7,0.0,0.0,1999
Jan.,8,0.15,1.8,1999
Jan.,9,2.4833333333333334,7.8,1999
Jan.,10,0.0,0.0,1999
Jan.,11,0.26666666666666666,3.2,1999
Jan.,12,0.0,0.0,1999
Jan.,13,0.18333333333333335,2.0,1999
Jan.,14,0.0,0.0,1999
Jan.,15,0.21666666666666667,2.6,1999
Jan.,16,0.11666666666666668,1.1,1999
Jan.,17,1.0416666666666667,7.0,1999
Jan.,18,1.0916666666666666,10.5,1999
Jan.,19,2.766666666666666,12.2,1999
Jan.,20,0.3333333333333333,4.0,1999
Jan.,21,2.0833333333333335,16.7,1999
Jan.,22,9.341666666666667,29.8,1999
Jan.,23,2.8166666666666664,33.4,1999
Jan.,24,3.691666666666667,40.2,1999
Jan.,25,2.2583333333333333,10.0,1999
Jan.,26,0.7833333333333333,5.8,1999
Jan.,27,1.0666666666666667,6.0,1999
Jan.,28,1.2750000000000001,15.3,1999
Jan.,29,0.5083333333333333,3.5,1999
Jan.,30,0.2833333333333334,1.4,1999
Jan.,31,0.11666666666666665,1.0,1999
Fev.,1,0.0,0.0,1999
Fev.,2,0.0,0.0,1999
Fev.,3,0.0,0.0,1999
Fev.,4,3.375,20.3,1999
Fev.,5,0.4666666666666666,3.6,1999
Fev.,6,1.6583333333333334,6.8,1999
Fev.,7,0.041666666666666664,0.5,1999
Fev.,8,0.0,0.0,1999
Fev.,9,0.075,0.9,1999
Fev.,10,0.17500000000000002,2.1,1999
Fev.,11,0.0,0.0,1999
Fev.,12,0.024999999999999998,0.3,1999
Fev.,13,0.35833333333333334,2.0,1999
Fev.,14,0.0,0.0,1999
Fev.,15,0.0,0.0,1999
Fev.,16,0.11666666666666665,0.8,1999
Fev.,17,1.5416666666666667,14.0,1999
Fev.,18,4.483333333333333,17.4,1999
Fev.,19,0.0,0.0,1999
Fev.,20,0.15,1.8,1999
Fev.,21,0.0,0.0,1999
Fev.,22,5.966666666666666,25.4,1999
Fev.,23,7.425,21.4,1999
Fev.,24,19.116666666666667,48.5,1999
Fev.,25,15.358333333333334,37.4,1999
Fev.,26,3.275,12.0,1999
Fev.,27,3.0500000000000003,14.1,1999
Fev.,28,1.3083333333333333,7.6,1999
Mar.,1,2.5583333333333336,15.2,1999
Mar.,2,13.816666666666668,48.0,1999
Mar.,3,3.225,10.5,1999
Mar.,4,4.716666666666666,20.0,1999
Mar.,5,0.5416666666666666,4.8,1999
Mar.,6,0.041666666666666664,0.5,1999
Mar.,7,0.18333333333333335,2.2,1999
Mar.,8,3.225,16.5,1999
Mar.,9,5.308333333333334,30.0,1999
Mar.,10,0.0,0.0,1999
Mar.,11,0.6083333333333333,2.8,1999
Mar.,12,6.808333333333333,35.4,1999
Mar.,13,3.0749999999999997,13.8,1999
Mar.,14,4.541666666666667,14.0,1999
Mar.,15,0.6749999999999999,4.0,1999
Mar.,16,0.5166666666666667,4.2,1999
Mar.,17,0.5916666666666667,2.4,1999
Mar.,18,3.5833333333333335,17.0,1999
Mar.,19,30.474999999999998,82.0,1999
Mar.,20,4.066666666666666,17.6,1999
Mar.,21,0.23333333333333336,2.2,1999
Mar.,22,2.15,16.8,1999
Mar.,23,3.466666666666667,12.0,1999
Mar.,24,8.700000000000001,38.4,1999
Mar.,25,1.0833333333333333,12.2,1999
Mar.,26,1.116666666666667,6.0,1999
Mar.,27,4.658333333333334,18.0,1999
Mar.,28,1.2166666666666666,14.6,1999
Mar.,29,1.0999999999999999,6.0,1999
Mar.,30,2.1750000000000003,10.0,1999
Mar.,31,0.65,7.2,1999
Abr.,1,0.21666666666666667,2.6,1999
Abr.,2,0.775,9.3,1999
Abr.,3,0.6666666666666666,4.4,1999
Abr.,4,5.008333333333334,25.1,1999
Abr.,5,9.066666666666668,36.0,1999
Abr.,6,7.766666666666667,33.0,1999
Abr.,7,0.0,0.0,1999
Abr.,8,0.0,0.0,1999
Abr.,9,0.11666666666666665,1.2,1999
Abr.,10,0.25,3.0,1999
Abr.,11,1.55,10.0,1999
Abr.,12,2.883333333333333,14.0,1999
Abr.,13,1.9500000000000002,8.0,1999
Abr.,14,8.925,30.1,1999
Abr.,15,5.433333333333333,24.4,1999
Abr.,16,6.991666666666667,28.2,1999
Abr.,17,0.0,0.0,1999
Abr.,18,0.0,0.0,1999
Abr.,19,0.0,0.0,1999
Abr.,20,1.3333333333333333,8.6,1999
Abr.,21,0.0,0.0,1999
Abr.,22,9.9,31.9,1999
Abr.,23,7.758333333333333,65.0,1999
Abr.,24,18.616666666666667,51.0,1999
Abr.,25,4.758333333333334,21.5,1999
Abr.,26,5.675,20.9,1999
Abr.,27,24.683333333333334,74.0,1999
Abr.,28,25.125,66.6,1999
Abr.,29,9.916666666666666,38.0,1999
Abr.,30,7.583333333333333,25.8,1999
Mai.,1,38.85,128.2,1999
Mai.,2,1.9750000000000003,8.3,1999
Mai.,3,0.6333333333333333,7.6,1999
Mai.,4,1.825,6.0,1999
Mai.,5,8.041666666666666,37.6,1999
Mai.,6,7.658333333333334,30.9,1999
Mai.,7,8.083333333333332,34.0,1999
Mai.,8,2.8333333333333335,33.8,1999
Mai.,9,4.95,35.0,1999
Mai.,10,21.291666666666668,56.0,1999
Mai.,11,11.050000000000002,32.0,1999
Mai.,12,6.849999999999999,24.8,1999
Mai.,13,0.016666666666666666,0.2,1999
Mai.,14,0.16666666666666666,1.4,1999
Mai.,15,6.783333333333334,33.0,1999
Mai.,16,7.391666666666667,53.6,1999
Mai.,17,13.516666666666666,41.1,1999
Mai.,18,3.1333333333333333,14.3,1999
Mai.,19,0.0,0.0,1999
Mai.,20,1.1666666666666667,7.0,1999
Mai.,21,0.7583333333333334,5.2,1999
Mai.,22,6.733333333333333,23.0,1999
Mai.,23,6.533333333333334,32.4,1999
Mai.,24,6.091666666666666,34.1,1999
Mai.,25,0.0,0.0,1999
Mai.,26,0.0,0.0,1999
Mai.,27,0.3583333333333334,2.7,1999
Mai.,28,0.10833333333333334,0.9,1999
Mai.,29,0.7166666666666667,5.0,1999
Mai.,30,0.0,0.0,1999
Mai.,31,0.7333333333333334,8.8,1999
Jun.,1,2.15,11.0,1999
Jun.,2,1.2166666666666666,14.6,1999
Jun.,3,0.0,0.0,1999
Jun.,4,1.4333333333333336,11.4,1999
Jun.,5,3.6166666666666667,17.4,1999
Jun.,6,0.041666666666666664,0.5,1999
Jun.,7,0.0,0.0,1999
Jun.,8,0.2833333333333333,3.4,1999
Jun.,9,0.0,0.0,1999
Jun.,10,0.024999999999999998,0.3,1999
Jun.,11,3.3249999999999997,28.4,1999
Jun.,12,3.0666666666666664,19.0,1999
Jun.,13,0.0,0.0,1999
Jun.,14,0.0,0.0,1999
Jun.,15,0.0,0.0,1999
Jun.,16,0.041666666666666664,0.5,1999
Jun.,17,0.0,0.0,1999
Jun.,18,0.008333333333333333,0.1,1999
Jun.,19,0.0,0.0,1999
Jun.,20,0.4583333333333333,4.0,1999
Jun.,21,0.0,0.0,1999
Jun.,22,0.0,0.0,1999
Jun.,23,0.0,0.0,1999
Jun.,24,0.0,0.0,1999
Jun.,25,1.2416666666666667,9.0,1999
Jun.,26,4.65,17.6,1999
Jun.,27,0.0,0.0,1999
Jun.,28,0.0,0.0,1999
Jun.,29,0.0,0.0,1999
Jun.,30,0.0,0.0,1999
Jul.,1,0.0,0.0,1999
Jul.,2,0.0,0.0,1999
Jul.,3,0.0,0.0,1999
Jul.,4,0.0,0.0,1999
Jul.,5,0.0,0.0,1999
Jul.,6,0.03333333333333333,0.4,1999
Jul.,7,0.375,3.0,1999
Jul.,8,0.049999999999999996,0.6,1999
Jul.,9,0.0,0.0,1999
Jul.,10,0.0,0.0,1999
Jul.,11,0.0,0.0,1999
Jul.,12,0.0,0.0,1999
Jul.,13,0.0,0.0,1999
Jul.,14,0.0,0.0,1999
Jul.,15,0.0,0.0,1999
Jul.,16,0.0,0.0,1999
Jul.,17,0.0,0.0,1999
Jul.,18,0.0,0.0,1999
Jul.,19,0.0,0.0,1999
Jul.,20,0.0,0.0,1999
Jul.,21,0.0,0.0,1999
Jul.,22,0.0,0.0,1999
Jul.,23,0.0,0.0,1999
Jul.,24,0.0,0.0,1999
Jul.,25,0.0,0.0,1999
Jul.,26,0.008333333333333333,0.1,1999
Jul.,27,0.0,0.0,1999
Jul.,28,0.075,0.6,1999
Jul.,29,0.0,0.0,1999
Jul.,30,0.008333333333333333,0.1,1999
Jul.,31,0.0,0.0,1999
Ago.,1,0.0,0.0,1999
Ago.,2,0.0,0.0,1999
Ago.,3,0.0,0.0,1999
Ago.,4,0.0,0.0,1999
Ago.,5,0.0,0.0,1999
Ago.,6,0.0,0.0,1999
Ago.,7,0.0,0.0,1999
Ago.,8,0.0,0.0,1999
Ago.,9,0.0,0.0,1999
Ago.,10,0.0,0.0,1999
Ago.,11,0.0,0.0,1999
Ago.,12,0.0,0.0,1999
Ago.,13,0.0,0.0,1999
Ago.,14,0.0,0.0,1999
Ago.,15,0.14166666666666666,1.7,1999
Ago.,16,0.0,0.0,1999
