DATA,Tipologia de Ocorrência,Regional,Ocorrências
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
06/04/2022,Outros,SR 1,0
06/04/2022,Outros,SR 2,0
06/04/2022,Outros,SR 3,0
06/04/2022,Outros,SR 4,1
06/04/2022,Outros,SR 5,0
06/04/2022,Outros,SR 6,0
06/04/2022,Outros,SR 7,0
06/04/2022,Outros,SR 8,0
06/04/2022,Outros,SR 9,0
06/04/2022,Outros,SR 10,0
06/04/2022,Outros,SR 11,0
06/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,4
07/04/2022,Outros,SR 3,1
07/04/2022,Outros,SR 4,2
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,1
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,3
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,2
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,2
07/04/2022,Outros,SR 2,7
07/04/2022,Outros,SR 3,3
07/04/2022,Outros,SR 4,1
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,1
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,1
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,3
07/04/2022,Outros,SR 12,1
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,2
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
07/04/2022,Outros,SR 1,0
07/04/2022,Outros,SR 2,0
07/04/2022,Outros,SR 3,0
07/04/2022,Outros,SR 4,0
07/04/2022,Outros,SR 5,0
07/04/2022,Outros,SR 6,0
07/04/2022,Outros,SR 7,0
07/04/2022,Outros,SR 8,0
07/04/2022,Outros,SR 9,0
07/04/2022,Outros,SR 10,0
07/04/2022,Outros,SR 11,0
07/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,1
08/04/2022,Outros,SR 7,0
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,1
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,0
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,1
08/04/2022,Outros,SR 5,1
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,1
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,1
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,0
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,0
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,4
08/04/2022,Outros,SR 3,1
08/04/2022,Outros,SR 4,1
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,1
08/04/2022,Outros,SR 7,1
08/04/2022,Outros,SR 8,2
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,1
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,0
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,1
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,1
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,0
08/04/2022,Outros,SR 8,0
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,0
08/04/2022,Outros,SR 1,0
08/04/2022,Outros,SR 2,0
08/04/2022,Outros,SR 3,0
08/04/2022,Outros,SR 4,0
08/04/2022,Outros,SR 5,0
08/04/2022,Outros,SR 6,0
08/04/2022,Outros,SR 7,0
08/04/2022,Outros,SR 8,1
08/04/2022,Outros,SR 9,0
08/04/2022,Outros,SR 10,0
08/04/2022,Outros,SR 11,0
08/04/2022,Outros,SR 12,1
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,1
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,1
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,1
09/04/2022,Outros,SR 6,1
09/04/2022,Outros,SR 7,1
09/04/2022,Outros,SR 8,1
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,1
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
09/04/2022,Outros,SR 7,0
09/04/2022,Outros,SR 8,0
09/04/2022,Outros,SR 9,0
09/04/2022,Outros,SR 10,0
09/04/2022,Outros,SR 11,0
09/04/2022,Outros,SR 12,0
09/04/2022,Outros,SR 1,0
09/04/2022,Outros,SR 2,0
09/04/2022,Outros,SR 3,0
09/04/2022,Outros,SR 4,0
09/04/2022,Outros,SR 5,0
09/04/2022,Outros,SR 6,0
